Track Name,Album Name,Artist Name(s),Release Date,Added At,Genres,Duration (ms),Popularity,Danceability,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Play Count
So What,Love Yourself 轉 'Tear',BTS,5/18/2018,2025-03-21T21:22:15Z,k-pop,281520,65,0.657,9,-4.294,0.0733,0.0238,0,0.0481,0.461,129.943,4,2
Your Song (My One and Only You),Breakthrough,Julie Anne San Jose,7/27/2018,2025-03-21T21:22:15Z,"opm,p-pop",223546,53,0.507,6,-7.213,0.0285,0.726,0,0.0765,0.362,84.027,4,4
I'll Be There,Julie Anne San Jose (Deluxe Edition),Julie Anne San Jose,7/4/1905,2025-03-21T21:22:15Z,"opm,p-pop",212853,53,0.408,2,-6.728,0.0376,0.459,0,0.0699,0.191,136.447,4,2
Pag-ibig Na Kaya,Pag-ibig Na Kaya,"Julie Anne San Jose,Rayver Cruz",1/20/2023,2025-03-21T21:22:15Z,"opm,p-pop",261428,39,0.547,0,-5.861,0.036,0.442,0,0.109,0.418,83.857,4,9
Bitaw,What You Want,Rayver Cruz,6/10/2016,2025-03-21T21:22:15Z,"opm,p-pop",212375,3,0.653,0,-4.228,0.0419,0.00295,0,0.0572,0.567,128.019,4,3
Kasayaw,What You Want,Rayver Cruz,6/10/2016,2025-03-21T21:22:15Z,"opm,p-pop",181106,1,0.891,11,-6.356,0.0766,0.296,0,0.0692,0.676,104.008,4,3
Let Me Be the One,Julie Anne San Jose (Deluxe Edition),Julie Anne San Jose,7/4/1905,2025-03-21T21:22:15Z,"opm,p-pop",280400,48,0.574,10,-8.67,0.0393,0.681,0,0.107,0.177,123.859,4,3
Conga,Ang Larawan (The Official Soundtrack),"Zsa Zsa Padilla,Celeste Legaspi,Rayver Cruz,Cara Manglapus",12/15/2017,2025-03-21T21:22:15Z,"opm,kundiman,p-pop,harana,pinoy rock",101725,1,0.564,5,-11.95,0.104,0.819,0.00042,0.185,0.534,102.902,4,3
Come On Eileen,Too Rye Ay,Dexys Midnight Runners,7/22/1982,2025-03-21T21:22:15Z,,287306,77,0.45,2,-7.049,0.0472,0.664,3.02E-06,0.259,0.782,106.61,4,1
September,"The Best Of Earth, Wind & Fire Vol. 1","Earth, Wind & Fire",11/23/1978,2025-03-21T21:22:15Z,disco,215093,74,0.697,9,-7.264,0.0298,0.168,0.00131,0.269,0.979,125.926,4,1
American Pie,American Pie,Don McLean,1971,2025-03-21T21:22:15Z,,516893,77,0.529,4,-11.709,0.0599,0.7,0,0.0842,0.492,138.453,4,1
Diary,Baby I'm-a Want You,Bread,1972,2025-03-21T21:22:15Z,soft rock,189426,58,0.364,7,-18.071,0.0286,0.862,0.000203,0.0969,0.43,90.429,4,1
Aubrey,The Best of Bread,Bread,6/1/1973,2025-03-21T21:22:15Z,soft rock,219493,50,0.326,7,-20.588,0.0344,0.647,0.00091,0.198,0.218,137.611,4,1
Heathens,Heathens,Twenty One Pilots,6/16/2016,2025-03-21T21:22:15Z,,195920,81,0.732,4,-9.348,0.0286,0.0841,3.58E-05,0.105,0.548,90.024,4,2
Boyfriend,Boyfriend,Dove Cameron,2/11/2022,2025-03-21T21:22:15Z,,153000,72,0.345,7,-6.543,0.0608,0.232,0,0.194,0.232,179.773,3,7
Deja Vu You,Deja Vu You,Samantha Margret,8/18/2023,2025-03-21T21:22:15Z,,135500,31,0.574,7,-9.732,0.0578,0.162,0,0.352,0.348,120.017,4,8
Unfinished Business,Unfinished Business,Fae,8/17/2023,2025-03-21T21:22:15Z,,176629,32,0.342,4,-6.618,0.0616,0.207,0,0.38,0.274,177.996,4,16
Rowdy,Rowdy,"Sorn,Seungyeon",8/18/2023,2025-03-21T21:22:15Z,,156522,25,0.882,0,-6.496,0.125,0.167,0.026,0.102,0.594,144.016,4,13
2 LATE,2 LATE,Lola Violet,8/18/2023,2025-03-21T21:22:15Z,,165000,9,0.567,10,-7.6,0.03,0.0544,0,0.0559,0.404,96.077,4,3
Ex-Wives,Six: The Musical (Studio Cast Recording),SIX,8/31/2018,2025-03-21T21:22:15Z,musicals,350218,63,0.703,0,-9.601,0.0862,0.0499,0,0.338,0.367,136.647,4,1
No Way,Six: The Musical (Studio Cast Recording),"SIX,Renée Lamb",8/31/2018,2025-03-21T21:22:15Z,musicals,241501,59,0.629,5,-6.498,0.173,0.0306,0,0.173,0.511,119.363,4,1
Don't Lose Ur Head,Six: The Musical (Studio Cast Recording),"SIX,Christina Modestou",8/31/2018,2025-03-21T21:22:15Z,musicals,245303,65,0.859,7,-7.635,0.357,0.251,0,0.132,0.722,82.91,4,1
Heart of Stone,Six: The Musical (Studio Cast Recording),"SIX,Natalie Paris",8/31/2018,2025-03-21T21:22:15Z,musicals,311301,59,0.513,5,-8.14,0.03,0.452,0,0.115,0.101,115.196,4,1
Haus of Holbein,Six: The Musical (Studio Cast Recording),SIX,8/31/2018,2025-03-21T21:22:15Z,musicals,126870,58,0.672,5,-6.534,0.156,0.0362,0,0.323,0.832,150.111,4,1
Get Down,Six: The Musical (Studio Cast Recording),"SIX,Genesis Lynea",8/31/2018,2025-03-21T21:22:15Z,musicals,253993,60,0.898,4,-9.905,0.102,0.00986,0,0.0509,0.39,102.985,4,1
All You Wanna Do,Six: The Musical (Studio Cast Recording),"SIX,Aimie Atkinson",8/31/2018,2025-03-21T21:22:15Z,musicals,410089,62,0.738,11,-7.967,0.187,0.302,0,0.0855,0.596,143.991,4,1
I Don't Need Your Love,Six: The Musical (Studio Cast Recording),"SIX,Izuka Hoyle",8/31/2018,2025-03-21T21:22:15Z,musicals,367989,57,0.535,5,-8.569,0.0612,0.326,0,0.192,0.331,97.611,4,1
Stand By Me,Don't Play That Song,Ben E. King,1962,2025-03-21T21:22:15Z,,175493,78,0.632,9,-12.326,0.0318,0.428,4.95E-06,0.215,0.673,119.136,4,12
Unforgettable,Unforgettable,Nat King Cole,1/1/1954,2025-03-21T21:22:15Z,"christmas,adult standards,vocal jazz",191973,70,0.349,5,-13.507,0.031,0.92,0.0152,0.143,0.178,136.094,3,1
The Wanderer,Runaround Sue,Dion,1961,2025-03-21T21:22:15Z,doo-wop,168640,62,0.59,7,-10.213,0.0436,0.301,0,0.0936,0.855,114.04,4,1
SHOCK!,SHOCK!,Ayase,1/6/2023,2025-03-21T21:22:15Z,"vocaloid,j-pop",180277,50,0.632,8,-4.467,0.0386,0.0343,0,0.325,0.826,133.039,4,1
Remember You (feat. Olivia Olson & Tom Kenny),"Adventure Time, Vol. 2 (Original Soundtrack)","Adventure Time,Olivia Olson,Tom Kenny",5/1/2019,2025-03-21T21:22:15Z,,135682,56,0.368,5,-16.15,0.033,0.574,0.00567,0.137,0.065,107.537,4,1
space girl,space girl,Frances Forever,3/27/2020,2025-03-21T21:22:15Z,bedroom pop,231440,64,0.669,9,-9.598,0.03,0.332,0.000196,0.37,0.196,125.979,4,1
You Spin Me Round,Augie,Augie Bello,6/30/2023,2025-03-21T21:22:15Z,,182872,16,0.794,8,-6.667,0.0384,0.0483,2.46E-05,0.038,0.842,97.956,4,2
Raise Your Glass,Raise Your Glass,P!nk,10/5/2010,2025-03-21T21:22:15Z,,202960,77,0.7,7,-5.006,0.0838,0.0048,0,0.029,0.624,122.019,4,1
beetlejuice (dead to me),life's a bitch... but it gets better,TAELA,10/13/2023,2025-03-21T21:22:15Z,,126253,37,0.593,0,-8.449,0.291,0.194,0,0.071,0.706,179.32,4,19
Do or Die,Where Am I?,Natalie Jane,11/17/2023,2025-03-21T21:22:15Z,,150306,53,0.462,7,-5.801,0.0505,0.0303,0,0.0656,0.25,181.77,4,18
waves,waves,owlh,1/1/2021,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats",140979,36,0.753,11,-12.857,0.0309,0.64,0.907,0.113,0.136,139.995,4,6
Shadow Waltz,42nd Street (Original Cast Recording),"Tammy Grimes,42nd Street Ensemble",5/21/1984,2025-03-21T21:22:15Z,musicals,209826,20,0.371,9,-21.422,0.0347,0.958,5.31E-05,0.179,0.187,137.974,3,1
Young and Healthy,42nd Street (Original Cast Recording),"Lee Roy Reams,Wanda Richert",5/21/1984,2025-03-21T21:22:15Z,musicals,135493,18,0.484,0,-20.467,0.0406,0.945,0,0.132,0.311,90.849,4,1
leave me for dead,leave me for dead,GAYLE,8/25/2023,2025-03-21T21:22:15Z,,176399,37,0.707,2,-4.87,0.0728,0.0222,0,0.319,0.543,130.054,4,21
Snow Flower (feat. Peakboy),Snow Flower (feat. Peakboy),"V,Peakboy",12/25/2020,2025-03-21T21:22:15Z,k-pop,229013,64,0.767,11,-5.732,0.0388,0.377,4.14E-05,0.116,0.355,97.529,3,11
Scenery,Scenery,V,1/30/2019,2025-03-21T21:22:15Z,k-pop,294252,63,0.367,3,-11.413,0.0309,0.658,3.80E-05,0.269,0.247,130.674,3,3
Screw Loose,Nothing Lasts Forever,Hannah Grae,3/15/2024,2025-03-21T21:22:15Z,,203580,24,0.558,5,-5.222,0.0394,0.00632,0,0.0588,0.391,96.079,4,20
easy,he's just not that into you!,Amelia Moore,7/26/2024,2025-03-21T21:22:15Z,,154400,44,0.69,2,-5.347,0.0335,0.102,0.00119,0.143,0.484,141.067,4,1
Maniac,Kid Krow,Conan Gray,3/20/2020,2025-03-21T21:22:15Z,,185773,76,0.628,8,-5.46,0.0435,0.00162,0,0.354,0.493,108.045,4,3
Astronomy,Superache,Conan Gray,6/24/2022,2025-03-21T21:22:15Z,,243907,74,0.474,4,-8.571,0.027,0.578,2.65E-05,0.305,0.152,145.115,3,7
Winner,Found Heaven,Conan Gray,4/5/2024,2025-03-21T21:22:15Z,,216578,59,0.415,0,-5.14,0.0292,0.167,0,0.351,0.17,139.833,4,13
Te Creo,Violetta,Martina Stoessel,1/1/2012,2025-03-21T21:22:15Z,,239600,55,0.594,5,-4.465,0.0301,0.0225,0,0.135,0.318,95.996,4,1
Voy por Ti,Violetta,Jorge Blanco,1/1/2012,2025-03-21T21:22:15Z,,146146,55,0.762,7,-6.13,0.0341,0.000896,8.36E-06,0.083,0.961,129.987,4,1
Christmas Tree,"Our Beloved Summer (Original Television Soundtrack), Pt. 5",V,12/24/2021,2025-03-21T21:22:15Z,k-pop,209946,71,0.437,5,-8.384,0.042,0.699,2.33E-05,0.121,0.181,139.009,4,4
Sweet Night,ITAEWON CLASS (Original Television Soundtrack) Pt. 12,V,3/13/2020,2025-03-21T21:22:15Z,k-pop,214258,70,0.459,3,-7.961,0.0251,0.491,6.05E-06,0.0892,0.146,92.097,4,3
Juntos Somos Mas,Violetta,"Mercedes Lambre,Lodovica Comello,Candelaria Molfese,Facundo Gambandé,Jorge Blanco,Nick Garnier,Rodrigo Velilla",1/1/2012,2025-03-21T21:22:15Z,,177346,49,0.737,0,-5.684,0.0724,0.104,0,0.062,0.579,130.06,4,1
Entre Tu y Yo,Violetta,Pablo Espinosa,1/1/2012,2025-03-21T21:22:15Z,,204360,49,0.675,9,-5.872,0.0266,0.24,0,0.189,0.731,106.983,4,1
Are You Ready For The Ride?,Violetta,"Jorge Blanco,Nick Garnier,Samuel Nascimento,Rodrigo Velilla,Facundo Gambandé",1/1/2012,2025-03-21T21:22:15Z,,173840,50,0.881,9,-4.095,0.102,0.246,0,0.0402,0.964,120.052,4,1
Dile Que Si,Violetta,"Jorge Blanco,Rodrigo Velilla,Nick Garnier",1/1/2012,2025-03-21T21:22:15Z,,181440,45,0.788,0,-3.293,0.0363,0.0416,0,0.061,0.934,125.974,4,1
Junto a Ti,Violetta,"Martina Stoessel,Lodovica Comello",1/1/2012,2025-03-21T21:22:15Z,,162386,48,0.768,6,-3.495,0.0627,0.0707,0,0.399,0.965,149.986,4,1
Tienes Todo,Violetta,"Martina Stoessel,Pablo Espinosa",1/1/2012,2025-03-21T21:22:15Z,,229746,48,0.641,2,-4.348,0.0335,0.0681,0,0.157,0.4,172.139,4,1
Veo Veo,Violetta,"Martina Stoessel,Candelaria Molfese,Lodovica Comello",1/1/2012,2025-03-21T21:22:15Z,,152680,48,0.804,8,-5.089,0.0307,0.0779,2.35E-06,0.058,0.963,105.005,4,1
Habla Si Puedes,Violetta,Martina Stoessel,1/1/2012,2025-03-21T21:22:15Z,,213506,51,0.618,7,-7.199,0.0292,0.195,6.32E-05,0.0731,0.0904,119.718,4,1
Ven y Canta,Violetta,"Martina Stoessel,Jorge Blanco,Pablo Espinosa,Mercedes Lambre,Lodovica Comello,Candelaria Molfese,Samuel Nascimento,Facundo Gambandé,Alba Rico,Simone Lijoi,Rodrigo Velilla,Nick Garnier",1/1/2012,2025-03-21T21:22:15Z,,169853,45,0.672,9,-5.082,0.0277,0.313,0,0.0786,0.824,110.995,4,1
Algo Suena en Mi,Violetta,"Lodovica Comello,Candelaria Molfese,Facundo Gambandé,Rodrigo Velilla",1/1/2012,2025-03-21T21:22:15Z,,134480,48,0.781,0,-3.765,0.0345,0.0191,0.000547,0.0955,0.784,128.039,4,1
American Dream,Proof You Weren't The Only One,Chandler Leighton,4/26/2024,2025-03-21T21:22:15Z,melodic bass,183227,42,0.488,7,-5.669,0.0476,0.14,0,0.169,0.355,125.679,4,11
Yuri on ICE,Yuri on ICE,Taro Umebayashi,10/27/2016,2025-03-21T21:22:15Z,anime,220998,48,0.176,8,-12.05,0.0308,0.816,0.637,0.117,0.154,80.018,4,3
愛について〜Eros〜,Oh! スケトラ!!! ユーリ!!! on ICE/オリジナル・スケートソングCOLLECTION,"Taku Matsushiba,Jin Oki",12/21/2016,2025-03-21T21:22:15Z,"anime,j-rock,japanese classical",136120,40,0.428,7,-6.55,0.044,0.0578,0.0469,0.312,0.548,103.847,3,3
Deep Phase Noise 1,Deep Phase Noise,Milli Hughes,2/15/2022,2025-03-21T21:22:15Z,,143654,86,,,,,,,,,,,51
Every Night White Noise,Every Night White Noise,The Noisy Outdoors,8/30/2021,2025-03-21T21:22:15Z,,161999,81,,,,,,,,,,,45
Rumore Bianco,Rumore Bianco,Relaxed Minds,12/14/2021,2025-03-21T21:22:15Z,,136719,75,,,,,,,,,,,43
Suoni Del Cielo,Fuori Zona,Molecualar Binary,1/4/2022,2025-03-21T21:22:15Z,,148607,66,,,,,,,,,,,42
Dreams & Calmness,Dreams & Calmness,X.L.T,8/16/2021,2025-03-21T21:22:15Z,,159027,82,,,,,,,,,,,41
Quantum White,Sonorous Dream,Aileron,2/17/2022,2025-03-21T21:22:15Z,,179000,74,,,,,,,,,,,36
Tranquility,Tranquility,Somnolence,5/28/2021,2025-03-21T21:22:15Z,,169644,75,,,,,,,,,,,36
Tranquil White Noise,Tranquil White Noise,Panoramia,9/30/2022,2025-03-21T21:22:15Z,,169500,74,,,,,,,,,,,36
Fuori Zona,Fuori Zona,Molecualar Binary,1/4/2022,2025-03-21T21:22:15Z,,141177,70,,,,,,,,,,,36
Wind Low Frequencies Part 2,Wind Low Frequencies,Asana Ventus,6/13/2021,2025-03-21T21:22:15Z,,145100,59,,,,,,,,,,,33
The Dark White Noise,The Deep White Noise,Universal Waves,6/10/2021,2025-03-21T21:22:15Z,,192153,74,,,,,,,,,,,33
Pause The Noise,Oblivious Noise,Deep Horizon Waves,11/16/2021,2025-03-21T21:22:15Z,,124087,71,0.231,1,-39.712,0.089,0.963,0.788,0.111,0.025,79.337,4,32
Calmed By Rest,Calmed By Rest,StyccO,10/12/2021,2025-03-21T21:22:15Z,,158131,70,,,,,,,,,,,29
Breathe Easy,Weekly White Noise,High Res Lo Fi,2/15/2022,2025-03-21T21:22:15Z,,155543,64,,,,,,,,,,,29
Cabin Noise Focus,Airline White Noise,Crafting Audio,11/13/2018,2025-03-21T21:22:15Z,,162407,66,0.107,11,-26.609,0.0579,0.937,0.0138,0.111,0.00228,80.628,4,32
Slow Dancing (Piano Ver.),Layover,V,9/8/2023,2025-03-21T21:22:15Z,k-pop,188093,63,0.609,8,-8.154,0.0699,0.366,0.00108,0.108,0.564,156.019,4,490
For Us,Layover,V,9/8/2023,2025-03-21T21:22:15Z,k-pop,171160,67,0.556,1,-11.128,0.033,0.798,0.0118,0.172,0.215,84.968,4,450
Slow Dancing,Layover,V,9/8/2023,2025-03-21T21:22:15Z,k-pop,187026,76,0.579,8,-7.758,0.058,0.257,0.00462,0.0986,0.552,155.96,4,466
get him back!,GUTS,Olivia Rodrigo,9/8/2023,2025-03-21T21:22:15Z,,211141,77,0.553,5,-5.736,0.187,0.0143,0,0.561,0.733,162.024,4,3
bad idea right?,GUTS,Olivia Rodrigo,9/8/2023,2025-03-21T21:22:15Z,,184783,79,0.631,9,-3.545,0.0995,0.00177,4.50E-06,0.0639,0.808,129.981,4,4
ballad of a homeschooled girl,GUTS,Olivia Rodrigo,9/8/2023,2025-03-21T21:22:15Z,,203369,71,0.351,1,-3.452,0.074,0.0623,0,0.335,0.408,120.166,4,9
pretty isn’t pretty,GUTS,Olivia Rodrigo,9/8/2023,2025-03-21T21:22:15Z,,199422,72,0.559,2,-4.394,0.0501,0.00243,1.46E-06,0.0726,0.566,123.941,4,3
teenage dream,GUTS,Olivia Rodrigo,9/8/2023,2025-03-21T21:22:15Z,,222358,71,0.426,0,-11.705,0.0341,0.835,0,0.108,0.116,135.205,4,4
the grudge,GUTS,Olivia Rodrigo,9/8/2023,2025-03-21T21:22:15Z,,189386,76,0.511,10,-9.32,0.0846,0.905,0,0.0832,0.331,126.962,4,3
love is embarrassing,GUTS,Olivia Rodrigo,9/8/2023,2025-03-21T21:22:15Z,,154516,75,0.517,9,-3.504,0.105,0.00341,0,0.148,0.617,160.052,4,8
lacy,GUTS,Olivia Rodrigo,9/8/2023,2025-03-21T21:22:15Z,,177212,78,0.395,3,-7.653,0.0324,0.815,0,0.11,0.426,77.968,4,3
making the bed,GUTS,Olivia Rodrigo,9/8/2023,2025-03-21T21:22:15Z,,198866,74,0.55,7,-7.718,0.0316,0.386,0,0.122,0.252,133.099,4,3
Blue Velvet,Blue Velvet,"softy,Max Merseny",9/8/2023,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats,jazz beats",143848,32,0.343,7,-9.612,0.0358,0.951,0.935,0.0907,0.11,111.353,1,1
Gravity,Gravity,Juliàn,9/1/2023,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats",148250,28,0.595,7,-16.433,0.0337,0.911,0.768,0.229,0.0467,120.164,4,1
Zero Gravity,Zero Gravity,"Bertholet,Philip Lassiter",8/25/2023,2025-03-21T21:22:15Z,"lo-fi beats,lo-fi,jazz funk",162317,25,0.533,2,-18.085,0.0311,0.531,0.943,0.0701,0.162,70.988,4,1
One Sunny Day,One Sunny Day,"softy,Mondo Loops",8/18/2023,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats",162360,33,0.703,2,-12.274,0.0337,0.886,0.867,0.124,0.568,130.014,4,1
Shrimp,Shrimp,"Noomz,DJ Garlik",8/11/2023,2025-03-21T21:22:15Z,lo-fi,112361,26,0.704,11,-17.288,0.0351,0.731,0.495,0.148,0.163,76.538,4,1
Fox's Midnight Flame,Fox's Midnight Flame,"Whilst,deja blue,Malofsky",8/4/2023,2025-03-21T21:22:15Z,"jazz beats,lo-fi,lo-fi beats",125137,34,0.643,10,-17.108,0.0297,0.944,0.86,0.124,0.107,65.071,4,1
When I See You,When I See You,"Lenny B,Second Harbor",4/29/2022,2025-03-21T21:22:15Z,"jazz beats,lo-fi beats,lo-fi",140127,27,0.732,8,-15.527,0.0546,0.879,0.873,0.115,0.177,140.038,1,1
Calmy,Lazy Summer 2022,"Bequem,Novvel",8/1/2022,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats,jazz beats",124900,31,0.657,2,-14.782,0.0928,0.615,0.886,0.136,0.298,83.916,4,1
Mediterranean Waters,Mellow Dreams 3,Kaspa.,5/13/2021,2025-03-21T21:22:15Z,lo-fi,125100,29,0.653,4,-14.084,0.0454,0.249,0.263,0.0962,0.0392,79.963,4,1
Another Summer,Autumn Woodlands 2022,"Enluv,Lokel",10/28/2022,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats",173967,26,0.61,10,-14.668,0.053,0.561,0.773,0.107,0.232,141.035,4,1
Early Morning,Lazy Summer 2022,Cosmonkey,8/1/2022,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats",137215,29,0.647,7,-12.114,0.0342,0.601,0.896,0.157,0.2,130.014,4,1
Peace of Mind,Peace of Mind,"Aoko,Tibeauthetraveler",7/7/2021,2025-03-21T21:22:15Z,"jazz beats,lo-fi beats,lo-fi",157586,16,0.717,9,-13.15,0.0666,0.704,0.92,0.0843,0.19,85.993,4,1
Desert World,Desert World,LostiFi,5/25/2021,2025-03-21T21:22:15Z,lo-fi beats,114760,35,0.669,3,-13.415,0.028,0.668,0.144,0.137,0.192,109.958,4,1
Crystal Jazz,Crystal Jazz,Zmeyev,7/22/2022,2025-03-21T21:22:15Z,"lo-fi beats,jazz beats,lo-fi,jazz rap",152798,35,0.627,7,-11.694,0.0391,0.95,0.952,0.122,0.326,157.977,4,1
Only Good Vibes,Lazy Summer 2022,Mujo,8/1/2022,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats,jazz beats",121832,17,0.53,0,-13.453,0.0751,0.711,0.796,0.16,0.405,134.045,4,1
Peaks of Chimborazo,Peaks of Chimborazo,"Moderator,Etherealplcs",11/18/2022,2025-03-21T21:22:15Z,"trip hop,lo-fi beats",152418,27,0.638,7,-10.881,0.0591,0.831,0.852,0.116,0.528,77.996,4,1
Longing for Rain,Autumn Woodlands 2022,RejSende,10/28/2022,2025-03-21T21:22:15Z,"lo-fi beats,lo-fi,jazz beats",134082,34,0.621,10,-11.322,0.0337,0.766,0.923,0.216,0.289,85.027,4,1
Foggy Day,Urban Melancholy,"Zmeyev,.Eehou",3/27/2019,2025-03-21T21:22:15Z,"lo-fi beats,jazz beats,lo-fi,jazz rap",144070,23,0.658,6,-12.214,0.157,0.879,0.677,0.134,0.511,80,4,1
Underwater,Underwater,"Tibeauthetraveler,reysi",1/20/2022,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats",145805,27,0.668,11,-10.837,0.193,0.421,0.748,0.11,0.255,74.002,4,1
Blue Skies,Blue Skies,"Aoko,brass.beats",9/16/2022,2025-03-21T21:22:15Z,"jazz beats,lo-fi beats,lo-fi",156831,34,0.708,11,-13.002,0.0637,0.663,0.39,0.101,0.156,80,4,1
Last Light,Ocean Above,"Nothingtosay,D0d.",6/15/2021,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats",139092,27,0.641,9,-15.038,0.0381,0.751,0.92,0.0859,0.143,79.021,4,1
Cloudy Day,Cloudy Day,Lemeria,6/14/2021,2025-03-21T21:22:15Z,"jazz beats,lo-fi",193307,30,0.71,1,-17.041,0.0546,0.806,0.87,0.127,0.103,79.997,4,1
Okay,Okay,Downtown Owl,7/23/2020,2025-03-21T21:22:15Z,"lo-fi beats,lo-fi",172235,37,0.696,10,-11.392,0.0362,0.134,0.772,0.139,0.387,85.005,4,1
Yes No Okay,BOTTOMS (Original Motion Picture Score),Charli xcx,8/25/2023,2025-03-21T21:22:15Z,"hyperpop,art pop",184961,26,0.49,9,-7.887,0.0433,0.00175,0.643,0.137,0.744,174.138,4,1
Lacrimosa,Lacrimosa,"Matt Kent,Amber Dawn",2/16/2022,2025-03-21T21:22:15Z,,113687,42,0.539,7,-12.787,0.0323,0.56,0,0.114,0.148,95.018,3,1
Masterpiece,Masterpiece,Sam Short,3/3/2023,2025-03-21T21:22:15Z,,135000,47,0.573,4,-6.657,0.0428,0.0373,0.0206,0.187,0.232,160.092,4,5
Devil's Circle,Devil in My Eden,Lana Lubany,6/5/2020,2025-03-21T21:22:15Z,,78666,17,0.664,0,-11.328,0.348,0.69,0,0.0489,0.522,90.187,4,1
Pretty Distraction,Pretty Distraction,SkyDxddy,9/8/2023,2025-03-21T21:22:15Z,,175813,57,0.468,6,-7.981,0.0322,0.113,0,0.089,0.448,172.038,3,20
A Series of Unfortunate Events,A Series of Unfortunate Events,Ella Isaacson,9/8/2023,2025-03-21T21:22:15Z,,165376,28,0.575,11,-3.6,0.115,0.0113,0,0.138,0.537,140.073,4,8
PITY PARTY,PITY PARTY,"Neoni,Ellise",9/15/2023,2025-03-21T21:22:15Z,,139278,42,0.583,6,-8.679,0.0528,0.00711,2.04E-06,0.0707,0.325,164.202,4,10
Sirens (feat. Sophie Powers),Sirens (feat. Sophie Powers),"MOTHICA,Sophie Powers",9/8/2023,2025-03-21T21:22:15Z,,188000,45,0.71,6,-3.993,0.0331,0.0241,0,0.337,0.704,113.012,4,12
Noise & Sleep,Endless Noise,All Night Chill Makers,11/16/2021,2025-03-21T21:22:15Z,,143406,74,,,,,,,,,,,28
Quarter Life Crisis,Quarter Life Crisis (Deluxe),Baby Queen,11/10/2023,2025-03-21T21:22:15Z,,183524,28,0.704,11,-3.71,0.036,0.0606,0,0.223,0.252,105.031,3,7
Ruido Profundo,Ruido Blanco,Ardeon,3/11/2022,2025-03-21T21:22:15Z,,173000,75,0.129,2,-35.288,0.0915,0.713,1,0.112,0.0107,91.54,4,27
Settle Back,Full Focus,Fall Asleep Machine,2/15/2022,2025-03-21T21:22:15Z,,120620,69,0.124,1,-40.551,0.122,0.821,0.895,0.112,0.111,86.032,3,24
Noise Rest,Noise For Relaxation,Ambi Val,2/8/2022,2025-03-21T21:22:15Z,,152681,72,,,,,,,,,,,21
White Noise Slumber,The Wavy White Noise,Jim Efforts,2/15/2022,2025-03-21T21:22:15Z,,151828,71,0.0749,1,-39.608,0.149,0.939,0.841,0.112,0.0234,82.425,4,21
Basic White Noise Part 2,White Noise Basic,Aska Mill,2/15/2022,2025-03-21T21:22:15Z,,146626,58,0.202,1,-40.703,0.14,0.88,0.922,0.112,0.0927,70.414,4,20
Sleep White Noise,Scandi Noise Vol. 2,Scandinavian White Noise,2/22/2022,2025-03-21T21:22:15Z,,138645,68,0.162,5,-42.754,0.2,0.931,0.973,0.112,0.0428,128.781,3,13
Fountains From Wonderland,Fountains From Wonderland,Skiez,11/9/2021,2025-03-21T21:22:15Z,,124695,70,,,,,,,,,,,22
White Home Noise,White Home Noise,Rocket FX,11/9/2021,2025-03-21T21:22:15Z,,130639,70,,,,,,,,,,,21
Noise Waterfalls,Noise Waterfalls,Misa Bee,1/18/2022,2025-03-21T21:22:15Z,,137077,69,0.0983,0,-32.329,0.0951,0.976,1,0.111,0.0243,91.005,4,9
Sleep Cabin Noise,Sleep Cabin Noise,Water Science,11/16/2021,2025-03-21T21:22:15Z,,138205,61,,,,,,,,,,,17
Ipnotizzato Dal Rumore Bianco,Fiori Notturni,Passeggiate Al Chiaro,11/9/2021,2025-03-21T21:22:15Z,,120979,64,,,,,,,,,,,16
Mild White Noise,Low Slow Noise,Soundstars,2/15/2022,2025-03-21T21:22:15Z,,150341,53,0.218,1,-40.547,0.0878,0.876,0.84,0.112,0.094,49.832,4,19
Soulwaves,Soulwaves,Sky Travis,2/11/2022,2025-03-21T21:22:15Z,,173500,68,,,,,,,,,,,18
System Shutdown,Digitalion,Synthetic Architect,3/14/2022,2025-03-21T21:22:15Z,,180500,66,,,,,,,,,,,16
Deep Space Voyage,Deep Space Voyage,State of Waves,5/13/2022,2025-03-21T21:22:15Z,,150000,58,0.142,8,-32.678,0.0949,0.817,0.517,0.112,0.0309,139.119,4,18
Noises At Night,Noises At Night,Sleep Sound Factory,11/23/2021,2025-03-21T21:22:15Z,,131517,64,,,,,,,,,,,16
Schlummer Kiste,Schlummern,Noyze Freq,1/23/2022,2025-03-21T21:22:15Z,,232000,57,0.117,2,-30.617,0.0751,0.939,0.0283,0.111,0.00932,74.591,4,17
Ruido Celestial,Ruido Celestial,Magia Blanca,3/18/2022,2025-03-21T21:22:15Z,,173500,56,,,,,,,,,,,17
