Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2iEykY8EqjYrG3Gz7GdpMu,"Eternal Sunshine","Eternal Sunshine 1/2","Seo actor,Dept,Ashley Alisha",2021-01-25,190645,48,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Genie Music Corporation, Stone Music Entertainment",0.627,0.459,0,-6.583,1,0.0481,0.775,0,0.0744,0.728,139.881,4
31R7beJsEL7xA4Qo6phjzY,"Romantic Devil","Romantic Devil (X Semantic Error)","Coldin",2022-02-16,187773,40,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","오렌지디멘션",0.803,0.777,2,-4.329,1,0.0438,0.0106,0,0.145,0.895,109.951,4
7nJyY4piYE68bRfMTdeS5V,"Dazzling","1st EP [Favorite]","POW",2023-10-11,191218,39,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","GRID Entertainment",0.774,0.612,11,-7.691,1,0.0413,0.0397,0,0.177,0.729,110.019,4
1HIsw1C6iw8BnZQw76hDUF,"PANIC","PANIC","Dabit",2023-10-20,176826,19,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Koffee Dream Management",0.697,0.677,0,-6.688,1,0.164,0.239,0,0.125,0.226,100.087,4
1iDLKLUdAaBrVQUBPeY7X5,"Cupid's Scene","Cupid's Scene","JAE KIM",2023-08-18,204000,15,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","JAE KIM",0.736,0.666,10,-8.123,1,0.0305,0.0851,0,0.1,0.536,90.016,4
73XDntqg3Tj0QkV3gzEMwe,"Effortless","Effortless","A.C.E",2023-11-07,182241,37,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-pop","BEAT INTERACTIVE",0.837,0.767,5,-4.557,1,0.0948,0.0968,0,0.163,0.659,125.014,4
0Wp5yopFqgKyklOReg9S8a,"Hands Up","Hands Up","NCT WISH",2023-10-08,194653,47,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-pop","avex trax",0.736,0.806,4,-2.868,1,0.0483,0.0859,0,0.0623,0.682,100.018,4
4dQsvYAwIoObqacE8rP5Ok,"The One That Was Meant for Me","The One That Was Meant for Me","Johnny Huynh",2023-10-27,192875,49,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Johnny Huynh",0.522,0.275,10,-8.384,1,0.0307,0.529,0,0.3,0.211,134.857,4
308Ir17KlNdlrbVLHWhlLe,"The Feels","Formula of Love: O+T=<3","TWICE",2021-11-12,198053,70,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-pop","Republic Records - TWICE",0.808,0.903,9,-2.179,1,0.0729,0.0899,0,0.0816,0.922,120.044,4
5EzitieoPnjyKHAq0gfRMa,"Ko Ko Bop","THE WAR - The 4th Album","EXO",2017-07-18,190422,61,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-pop","SM Entertainment",0.749,0.85,0,-4.346,1,0.0468,0.0319,0.0000481,0.0678,0.672,145.983,4
0pWxUlYb3EM2WkcTJfwBdP,"BOOMBOOM","Seventeen 3rd Mini Album ’Going Seventeen’","SEVENTEEN",2016-12-05,206227,55,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-pop","PLEDIS ENTERTAINMENT",0.853,0.814,8,-3.047,1,0.0766,0.0347,0,0.171,0.686,108.111,4
6ukWoX4AHV76JdYVdKRPk8,"Lotto","LOTTO - The 3rd Album Repackage","EXO",2016-08-18,189774,61,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-pop","SM Entertainment",0.798,0.867,11,-3.207,0,0.0386,0.0618,0,0.193,0.702,99.996,4
7F6PtLP6fJPVtA1FWVkl8K,"Shouldn't Be","Shouldn't Be","Luke Chiang",2019-05-01,210480,73,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Luke Chiang",0.647,0.294,6,-10.344,0,0.0312,0.728,0,0.123,0.323,124.999,3
5NF5TV9zGZ9QLKLf7Oq05T,"Used to Me","Used to Me","Luke Chiang",2019-06-11,179544,65,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Luke Chiang",0.797,0.512,5,-7.315,0,0.143,0.318,0.00000898,0.352,0.691,100.029,4
3BajoSb3TjPbcOC873OjbD,"May I Ask","May I Ask","Luke Chiang,Alexis Kim",2019-04-01,230592,66,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Luke Chiang",0.716,0.369,2,-9.216,1,0.0468,0.353,0,0.0897,0.389,146.021,4
71nnhckUPfuphvyYJx6l01,"Home","Home","Luke Chiang",2019-09-13,170952,61,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Luke Chiang",0.808,0.331,0,-8.216,1,0.0439,0.254,0.0000161,0.13,0.418,93.006,4
2p9Ac0KQAUfOIXXWAxlzmM,"Paragraphs","Paragraphs","Luke Chiang",2019-10-18,233544,64,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Luke Chiang",0.51,0.361,2,-9.913,1,0.0576,0.827,0.00000801,0.28,0.208,73.354,4
5MTGPkmiUuud9NkA0sl2nI,"Magic Shop","Love Yourself 轉 'Tear'","BTS",2018-05-18,275695,67,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-pop","BIGHIT MUSIC",0.531,0.661,1,-5.836,1,0.0907,0.103,0,0.0779,0.278,149.934,4
5N6g6EEUxrBUJgtGkTr37q,"DIRT","DIRT","Zoe Ko",2024-03-20,135000,46,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Big Loud",0.791,0.691,2,-7.907,1,0.0477,0.0174,0.027,0.131,0.915,140.029,4
0YlKym9x7HYSmPIWJIWHbz,"Behind The Scenes","Behind The Scenes","TEYA",2024-03-22,156259,39,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","CloudKid",0.835,0.641,8,-9.491,1,0.0968,0.0337,0.000405,0.0736,0.46,147.038,4
05lzBYcUbeU6z19PQ6FCsu,"Monster","Monster","Haven Madison",2024-03-08,199320,30,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Broken Bow Records",0.457,0.485,1,-8.006,0,0.0563,0.0517,0.00624,0.1,0.339,174.033,4
6oUDBxYv8765dlSi4oHznt,"marionette","love me ugly","margø",2024-08-30,160041,44,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","noise by margø",0.658,0.661,4,-4.728,0,0.0514,0.0864,0,0.0941,0.538,117.105,4
3fr2OSg9CQPoMOTsILdJ6N,"Savage (feat. Kerser)","Gothic Summer","The Veronicas,Kerser",2024-03-22,193098,40,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"aussie drill","Big Noise Music Group",0.601,0.877,10,-6.28,1,0.0952,0.184,0,0.145,0.446,142.122,4
6qafqn8bBMy7t5c5WqpyRk,"Closer Than This","MUSE","Jimin",2024-07-19,223301,69,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-pop","BIGHIT MUSIC",0.716,0.531,0,-6.051,1,0.0367,0.391,0,0.0691,0.431,87.984,4
0k0GtcnyQLMiXrdEDbLXmJ,"Please Don't Change (feat. DJ Snake)","GOLDEN","Jung Kook,DJ Snake",2023-11-03,146684,72,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-pop","BIGHIT MUSIC",0.797,0.743,11,-6.005,1,0.174,0.164,0.0000012,0.164,0.768,114.878,4
0MoTvVdhu4Ocm2Y7yphxPh,"2WORLDS","2WORLDS","Madge,VALORANT",2024-03-24,149333,53,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"hyperpop","Riot Games",0.783,0.789,10,-4.69,1,0.0624,0.156,0.00000573,0.0683,0.659,135.043,4
0IrKiuLgqn0OKgpc946yWG,"MF Diamond","MF Diamond","CHINCHILLA",2024-03-15,167408,52,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Universal-Island Records Ltd.",0.863,0.679,2,-5.848,1,0.0548,0.16,0.204,0.103,0.599,115.993,4
2IHwHzkrMcVjySXgtTiVM9,"Sucker Punch","The Death Of Daisies","Neoni",2024-10-11,197364,45,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","NEONI",0.752,0.585,7,-5.43,0,0.0544,0.00713,0,0.0916,0.349,128.992,4
7132EFlbWFNX4mLDY23OR5,"hell of a good time","hell of a good time","Haiden Henderson",2024-03-15,161475,62,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Lava / Republic Records",0.771,0.775,1,-4.943,0,0.08,0.0147,0.00000272,0.134,0.838,130.006,4
2fWVflATzWBQm6qQNmaRIH,"Obsessed (feat. Ashley Sienna)","Obsessed (feat. Ashley Sienna)","Sophie Powers,Ashley Sienna",2024-03-01,183750,47,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","TAG/Atlantic",0.744,0.749,7,-4.916,1,0.0626,0.0276,0.0717,0.159,0.33,120.029,4
6UumSbVp1ae6IfcOWDo1oL,"Love Me Not","Love Me Not","Emei",2024-02-09,140355,59,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Emei under exclusive license to Amuseio AB",0.701,0.835,7,-5.57,1,0.19,0.0279,0,0.282,0.911,87.953,4
5ftDdWVTk330Wbnm2eRf89,"he loves me, he loves me not","petals","Jessica Baio",2024-01-12,157598,50,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","10K Projects",0.489,0.67,5,-7.179,0,0.253,0.023,0.000039,0.539,0.367,180.168,4
1k7jAhbUihs1zx3rbhWgj0,"Doing Better","In Search Of The Antidote","FLETCHER",2024-03-22,153746,55,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Capitol Records",0.621,0.558,11,-8.315,0,0.236,0.119,0.0000155,0.088,0.587,157.947,4
7qXikOoj2QEA7GzrT6XLqk,"Aphrodite","Aphrodite","Sam Short",2024-01-05,141920,57,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Boom.Records",0.467,0.663,5,-5.766,1,0.0332,0.0318,0.000025,0.126,0.452,114.921,4
5a4vtLAbKiKmJ5Trjs88wF,"make a move","make a move","dee holt",2024-03-15,153559,27,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"bedroom pop","Nettwerk Music Group",0.771,0.556,9,-6.674,0,0.0329,0.147,0.00014,0.145,0.759,90.002,4
2ptbBxMTCbFBefVMXwrdSC,"Dress","Love and Other Lies","Charlotte Sands",2022-01-21,143500,55,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","CS Records",0.806,0.437,5,-9.599,1,0.191,0.0279,0,0.457,0.803,114.918,4
6pQLLR4LMT3vszYOeukEQY,"White Lies","White Lies","Flo Gallop",2024-02-16,136918,22,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Hot Minute Records",0.683,0.712,8,-6.466,1,0.159,0.183,0,0.498,0.872,152.062,4
4cwi0Yd3pq1GfvHj7FLMdn,"kinda smacks","kinda smacks","Royal & the Serpent,GAYLE",2024-02-14,136601,45,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Atlantic Records",0.812,0.71,11,-5.164,1,0.0421,0.107,0.00424,0.076,0.97,138.041,4
5mh4ZIGlt8MVTimIOs5pjt,"THE ARSONIST & THE SUPERMODEL","THE ARSONIST & THE SUPERMODEL","liza",2024-02-23,132903,24,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","liza Official",0.379,0.663,5,-10.634,1,0.061,0.00095,0,0.617,0.182,185.926,4
7vsD7u9g5YWQ7KaB4lTKPE,"Dreams","Dreams","Ari Abdul",2025-03-07,158620,57,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","RCA Records Label",0.391,0.785,11,-3.607,1,0.125,0.0199,0,0.35,0.528,173.994,4
7CSJbewzvnIblizU3aDuIr,"I Woke Up","I Woke Up","maryjo",2024-02-08,158888,25,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Atlantic Records",0.59,0.781,5,-4.704,1,0.0512,0.0138,0,0.135,0.45,142.076,4
0QBVBpn0JNZ8ZUhGxqmKo2,"cry for help!","THIS IS A CRY FOR HELP","carobae",2024-02-22,168367,14,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","too drunk for a tuesday",0.669,0.769,7,-5.926,1,0.0366,0.142,0.0000701,0.357,0.756,129.962,4
7bdpStmJdlw9GKBPTOkDwT,"AVA","AVA","Natalie Jane",2022-11-18,159338,59,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","10K Projects/Capitol Records",0.598,0.446,3,-6.242,0,0.034,0.18,0,0.081,0.23,86.991,4
3OBZSXXrip110VUE9MYOcq,"Narcissist","Narcissist","Véyah",2024-02-16,147264,33,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Snafu Records",0.689,0.724,5,-3.773,0,0.0498,0.319,0,0.191,0.397,76.496,4
5dn6QANKbf76pANGjMBida,"Blueberry Eyes (feat. SUGA of BTS)","Blueberry Eyes (feat. SUGA of BTS)","MAX,SUGA",2020-09-15,172244,57,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-pop","Colour Vision Records/Sony Music Entertainment",0.746,0.611,0,-7.034,0,0.101,0.454,0.000922,0.133,0.411,149.967,4
2lNb0SzyOEHizMxlpT9HM6,"IF I DON'T TEXT YOU FIRST","IF I DON'T TEXT YOU FIRST","Tiffany Day",2021-06-21,133547,55,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Tiffany Day",0.76,0.492,9,-6.802,1,0.0824,0.269,0,0.305,0.677,104.987,4
3rT0YIyiE1n8JAUpBCUudE,"Checklist (feat. Chromeo)","Checklist (feat. Chromeo)","MAX,Chromeo",2019-11-01,135180,54,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"nu disco,alternative dance,indie dance","Colour Vision Records/Sony Music Entertainment",0.791,0.792,7,-4.023,0,0.0349,0.0709,0,0.196,0.873,123.059,4
0W6cB9dPUnsL5iKOpxuSAK,"Run Back To You","Run Back To You","LAY,Lauv",2024-02-23,188750,56,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"c-pop,chinese hip hop,k-pop,mandopop,chinese r&b","WM China",0.925,0.594,10,-5.755,1,0.0454,0.0341,0.00232,0.107,0.885,117.993,4
6jjYDGxVJsWS0a5wlVF5vS,"Butter","Proof","BTS",2022-06-10,164952,74,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-pop","BIGHIT MUSIC",0.759,0.459,8,-5.187,1,0.0948,0.00323,0,0.0788,0.695,109.997,4
5eLjgK8JT276Xs8500KdEn,"Affection","Affection","Fiji Blue",2020-10-22,174211,52,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Fiji Blue",0.827,0.49,10,-8.37,0,0.055,0.321,0.000137,0.095,0.836,113.002,4
1u7Z47bCx2id2bh8rKEcZg,"can i see you tonight?","can i see you tonight?","Natalie Jane",2024-03-29,117628,54,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","10K Projects/Capitol Records",0.717,0.496,5,-5.192,1,0.111,0.125,0,0.149,0.364,158.055,4
0jz82skw9yHMKVdiq2H0t0,"oops, my bad!","oops, my bad!","emlyn",2024-03-29,187433,27,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Sonderview Music",0.5,0.858,9,-5.744,0,0.182,0.0523,0,0.0886,0.751,199.848,4
54kqBEU5WNmkPm3vjat95h,"WELCOME TO MY CHURCH","WELCOME TO MY CHURCH","Lucy Deakin",2024-03-27,179690,22,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Lucy Deakin",0.637,0.849,8,-2.582,1,0.0953,0.0056,0,0.224,0.334,97.047,4
4LMJ8X3a5hNA508YBUJnie,"Phobia","I'm the Queen in This Life (Original Soundtrack) Part.2","Seungmin",2024-03-15,173480,61,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","MOONPHASE, TORIMUSIC",0.566,0.717,0,-5.353,0,0.0501,0.0498,0,0.108,0.545,94.788,4
1t06DxiTAU0IIIhgsxyNeN,"Wanna Be My","Hobbies","LambC",2024-08-07,187922,24,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","lambc",0.659,0.439,6,-7.103,1,0.0278,0.225,0.00000133,0.1,0.469,142.037,4
0mofBHG4YSUIur1wlG0I3p,"Foggy","Foggy","Milena",2024-03-14,153080,32,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","WAVY",0.824,0.334,11,-9.339,1,0.0853,0.909,0.0325,0.332,0.448,80,3
77GfQKz4WzULTEoLL286cT,"INFJ (Feat. B.I, BANG YEDAM)","Dingo X BIG Naughty","BIG Naughty,B.I,BANG YEDAM",2023-12-28,209386,44,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-rap,k-ballad,k-pop","Dingo Music, H1GHR MUSIC RECORDS",0.698,0.769,0,-4.812,0,0.0686,0.232,0.00000163,0.0937,0.77,79.989,4
75bgkdHdg7ppBcHdLJkSBM,"Why?","Why?","PLAVE",2023-05-25,147373,58,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-pop","VLAST",0.843,0.567,0,-5.569,1,0.0342,0.49,0.00106,0.123,0.669,100.03,4
5jC5jXxdynLLXCn1N9SzcS,"Whenever It Rains (feat. Nason & amin)","Whenever It Rains","Dept,NASON,amin",2020-04-12,185737,53,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","WM Korea",0.654,0.532,2,-6.298,1,0.0682,0.822,0,0.143,0.421,138.942,4
36PxJOUB8qFTcDFp2M0h6K,"2 O' CLOCK","2 O' CLOCK","dori",2022-02-01,152320,54,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","dori",0.821,0.635,9,-5.555,1,0.0491,0.665,0.00000339,0.102,0.744,92.044,4
15c7KZTrsCUxCQcOdUVELc,"Galaxy","Full Album RED PLANET","BOL4",2016-08-29,213853,59,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-pop,k-ballad","쇼파르뮤직",0.483,0.814,0,-2.407,1,0.143,0.683,0,0.0918,0.696,82.814,4
4oNc2Dhe42VE7d9QAZtxYF,"cocoa","cocoa","Sweet The Kid",2021-03-01,187659,46,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Sweet The Kid",0.6,0.779,4,-3.465,0,0.0631,0.335,0,0.131,0.572,94.072,4
3y7ByLZ05tluscOTRgEJ9Y,"Palette (feat. G-DRAGON)","Palette","IU,G-DRAGON",2017-04-21,217412,62,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-pop,k-ballad,k-rap","Fave Entertainment",0.804,0.68,0,-3.81,1,0.2,0.458,0,0.102,0.62,102.013,4
72cq3rZCIEYaq1TM8y5LBQ,"Your Dog Loves You (Feat. Crush)","Your Dog Loves You","Colde,Crush",2018-03-28,273000,54,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-rap,k-pop,k-ballad","wavy",0.663,0.257,9,-11.433,1,0.0291,0.93,0.0000294,0.555,0.131,101.819,4
4p4yxplNCSmt9xfaAMpcd5,"Vancouver","Lovey Dovey","BIG Naughty",2022-05-04,216280,53,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-rap,k-ballad","H1GHR MUSIC RECORDS",0.622,0.604,6,-6.731,1,0.145,0.419,0,0.122,0.698,89.483,4
340yvMO5adu3bo1x5Zrw14,"You Might (Feat. SHIRT)","You Might (Feat. SHIRT)","g0nny,SHIRT",2023-09-05,187185,44,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Genie Music Corporation, Stone Music Entertainment",0.776,0.439,8,-8.097,1,0.0588,0.57,0,0.134,0.7,101.075,4
4HaI6qDEZYHG0sQnd54FDQ,"Pink cheeks","Pink cheeks","eldon",2020-06-04,183773,50,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Eldon,㈜브이엔터테인먼트",0.835,0.497,6,-4.509,1,0.0407,0.391,0.00000828,0.124,0.705,95.012,4
3woXnjYYyZ66vPg3lutPDj,"It's Raining","It's Raining","Vincent Blue",2019-03-25,214326,49,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"soundtrack","WM Korea",0.656,0.369,10,-6.348,1,0.0354,0.565,0,0.197,0.787,77.987,4
3yjlkUlDhK2XwLlOM6TO5Q,"Like a Fool","Like a Fool","NIve,Sam Kim",2020-04-02,214426,51,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-ballad,k-pop","SME Korea Inc.",0.492,0.491,9,-8.661,1,0.293,0.564,0,0.0927,0.492,177.034,3
6472TSRvXlqcmg3iSh4GEi,"nostalgia","nostalgia","JUNNY,JAY B",2021-12-27,196866,52,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-rap,k-pop","mauve company",0.536,0.758,9,-6.439,1,0.12,0.0228,0,0.19,0.457,180.06,4
4GUqcCrsISpXTbiAFz6FcO,"Bye Bye My Blue","Bye Bye My Blue","Yerin Baek",2016-06-20,203409,53,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-ballad","Republic Records - JYP Entertainment",0.511,0.54,3,-6.726,1,0.114,0.613,0.00000316,0.121,0.297,87.704,4
5KgukBQlqxJrmFnrEVa5IZ,"Luv Luv Luv","My Lovely Liar, Pt. 5 (Original Television Soundtrack)","JO YURI,SUNG HAN BIN",2023-08-29,202173,53,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-pop","Genie Music Corporation, Stone Music Entertainment",0.436,0.533,5,-6.295,1,0.0535,0.374,0,0.32,0.463,140.802,3
3cJ520R7Pwav2xrQUHCcZo,"Walking In The Rain (feat. Younha)","Chancellor","Chancellor,Younha",2021-10-13,248906,49,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-rap,k-ballad","ADA Korea",0.584,0.539,11,-8.1,1,0.0611,0.432,0.0000282,0.108,0.514,85.782,4
2qrDQX9IvOhetvjUcwPtmb,"Rain Song (Feat. Colde)","Epik High Is Here 下 (Part 2)","Epik High,Colde",2022-02-14,245413,47,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-rap,k-pop","OURS Co.",0.565,0.585,6,-5.404,1,0.061,0.624,0,0.125,0.571,87.093,4
1SPDWTBH7qcjbZ8zMRXlQ9,"Let Me Know","Let Me Know","Jimmy Brown",2020-10-06,188666,51,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Jimmy Brown",0.797,0.39,2,-6.594,1,0.0303,0.726,0,0.144,0.536,97.944,4
0HsRZwZzHoZ5AM5W2ZYI5c,"Beyond Love (Feat. 10CM)","Beyond Love","BIG Naughty,10CM",2022-04-20,188706,52,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"k-rap,k-ballad,soundtrack","H1GHR MUSIC RECORDS",0.507,0.571,7,-6.909,1,0.0856,0.222,0,0.241,0.587,174.954,4
5MOWBRtP53q5yNOtHaMVTh,"Deep Phase Noise 1","Deep Phase Noise","Milli Hughes",2022-02-15,143654,86,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Milli Hughes",,,,,,,,,,,,
5nMbf1TCIXxtgWjcCT7pzs,"Every Night White Noise","Every Night White Noise","The Noisy Outdoors",2021-08-30,161999,81,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","The Noisy Outdoors",,,,,,,,,,,,
6FrJELq39kHa0lllsUgyS4,"Rumore Bianco","Rumore Bianco","Relaxed Minds",2021-12-14,136719,75,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Relaxed Minds",,,,,,,,,,,,
1OnPfzm1vpln863WmYMgt6,"Suoni Del Cielo","Fuori Zona","Molecualar Binary",2022-01-04,148607,67,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:44Z,"","Molecualar Binary",,,,,,,,,,,,
295uck3ky42Qj4rxbISGG5,"Dreams & Calmness","Dreams & Calmness","X.L.T",2021-08-16,159027,82,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:45Z,"","X.L.T",,,,,,,,,,,,
5DqjEVkM7PA3bMaEhkrUdb,"Quantum White","Sonorous Dream","Aileron",2022-02-17,179000,74,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:45Z,"","Stone Music Productions",,,,,,,,,,,,
6CbPp21JO1ZFFVkP9vism2,"Tranquility","Tranquility","Somnolence",2021-05-28,169644,75,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:45Z,"","Stone Music Productions",,,,,,,,,,,,
2YTcBeRLoVO2MkzKpbxPVW,"Tranquil White Noise","Tranquil White Noise","Panoramia",2022-09-30,169500,74,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:45Z,"","Stone Music Productions",,,,,,,,,,,,
7efOZRH7Zu4oCvQwZ8ppIq,"Fuori Zona","Fuori Zona","Molecualar Binary",2022-01-04,141177,70,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:45Z,"","Molecualar Binary",,,,,,,,,,,,
7xLU1kiMAeExhb6fQydrda,"Wind Low Frequencies Part 2","Wind Low Frequencies","Asana Ventus",2021-06-13,145100,59,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:45Z,"","Firefly Entertainment AB",,,,,,,,,,,,
0Se7OnifRxYPVsimoV1Yyb,"The Dark White Noise","The Deep White Noise","Universal Waves",2021-06-10,192153,74,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:45Z,"","Stone Music Productions",,,,,,,,,,,,
0mDQqx2jS7Da0kok7oUiiJ,"Pause The Noise","Oblivious Noise","Deep Horizon Waves",2021-11-16,124087,71,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:45Z,"","Deep Horizon Waves",0.231,0.174,1,-39.712,1,0.089,0.963,0.788,0.111,0.025,79.337,4
3kxUcpFquT4ZdvJC1Nyu5q,"Cabin Noise Focus","Airline White Noise","Crafting Audio",2018-11-13,162407,66,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:45Z,"","Crafting Audio",0.107,0.236,11,-26.609,0,0.0579,0.937,0.0138,0.111,0.00228,80.628,4
2E691vZJRMdpiiHFjd5YUi,"Noise & Sleep","Endless Noise","All Night Chill Makers",2021-11-16,143406,74,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:45Z,"","All Night Chill Makers",,,,,,,,,,,,
4Enk3Ss0Mp6L8eCgL2WbEv,"Calmed By Rest","Calmed By Rest","StyccO",2021-10-12,158131,70,l3jqesl78ql7blc0lmkq6j85d,2025-03-20T21:10:45Z,"","StyccO",,,,,,,,,,,,
