Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1NWxtlYQWsZyL5iQUhSGbT,"Jiro Dreams","Jiro Dreams","Dontcry,Glimlip,Sleepermane",2020-02-24,106097,33,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"lo-fi,lo-fi beats,jazz beats","Lofi Records",0.856,0.288,0,-11.714,1,0.0759,0.0677,0.652,0.0929,0.326,82.1,4
5PqbUl8RyrzLmq4ihh4t2e,"Snaps","Calm Lands","Monma",2020-04-16,142857,37,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"lo-fi beats,lo-fi","Lofi Records",0.639,0.123,4,-18.132,0,0.169,0.778,0.889,0.106,0.275,84.012,4
7GoEvv4nYXEtSar02cE0N4,"Diet Cola","Lazy Sunday","tender spring,Middle School",2020-07-19,149000,37,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"lo-fi,lo-fi beats,jazz beats","Lofi Records",0.596,0.19,0,-12.565,1,0.0655,0.779,0.823,0.0993,0.267,119.653,4
2ZAxdOeJW1ac5iK4p3r3Lc,"Care","Loose","Brenky",2019-05-24,108333,9,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"lo-fi,lo-fi beats","VinDig",0.741,0.0962,0,-14.511,0,0.304,0.888,0.468,0.113,0.597,71.939,4
2B75NoFLwK3lvvGLtE8s1a,"Building a New Life","Lazy Sunday","Celestial Alignment",2020-07-19,162920,43,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"lo-fi","Lofi Records",0.497,0.157,4,-16.873,1,0.0678,0.762,0.882,0.0886,0.277,215.981,4
5Cqqcm2CLsG5YAcKEM1Urc,"Drifter","L'aventure EP","C4C,kokoro",2020-02-14,130285,35,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"lo-fi,lo-fi beats,jazz beats","Lofi Records",0.672,0.332,5,-15.877,1,0.0625,0.522,0.854,0.326,0.188,140.091,4
5qR1aSXNyvx0NYnMeM08Ww,"Heroes","Life Forms","Kupla",2020-07-31,140382,35,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"lo-fi,lo-fi beats","Lofi Records",0.389,0.388,5,-9.92,0,0.129,0.685,0.913,0.275,0.0696,83.933,4
4jh0eTKmqAFVbSHzUkgdXF,"Infused","2 Am. Study Session","Yasper,Glimlip",2020-03-31,172962,36,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"lo-fi beats,lo-fi,jazz beats","Lofi Records",0.523,0.148,11,-10.985,0,0.114,0.921,0.808,0.107,0.202,162.093,4
0bEuspKuyC9MYYGsyJMDPp,"Painting","Staring Through","kudo",2020-07-23,126402,37,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"lo-fi","Lofi Records",0.583,0.359,11,-23.43,1,0.0405,0.83,0.946,0.165,0.0353,112.006,4
3tpq6Oaof3adnQY9JlRPkq,"Dozing","Dozing","Chris Mazuera",2020-06-17,146346,49,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"lo-fi,lo-fi beats","Lofi Records",0.644,0.273,9,-12.114,1,0.0933,0.354,0.848,0.0893,0.387,156.113,4
1kckRXvmGGZXvEcs497SzM,"Stray","Lazy Sunday","Casiio",2020-07-19,126861,35,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"lo-fi,lo-fi beats","Lofi Records",0.583,0.248,6,-16.301,1,0.0365,0.864,0.915,0.105,0.0886,140.085,4
57uSkbqwGW90bJC0C2fREz,"digital nomad","Digital Nomad","Milkz",2019-07-04,94814,9,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"lo-fi,lo-fi beats,jazz beats","Ice Milk",0.66,0.478,11,-9.86,1,0.249,0.848,0.758,0.123,0.451,81.055,4
14kdasBo8f7DcnJzyYeIsN,"Gates of Heaven","Cloud Surfing","BluntOne",2020-03-02,198717,34,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"lo-fi,lo-fi beats","Lofi Records",0.536,0.14,4,-10.417,0,0.164,0.595,0.883,0.114,0.19,77.037,4
6yAVN1Oz1PKgvufkjy96pp,"Procrastinating","My Room Becomes The Sea","Sleepy Fish",2019-09-16,185500,37,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"lo-fi beats,lo-fi,jazz beats","Chillhop Music",0.817,0.282,11,-12.185,1,0.0576,0.0225,0.872,0.0644,0.196,113.972,4
0RV9Oaa22RsUDvuIzk7fGB,"cliché","plum blossom","mxmtoon",2018-12-07,184272,51,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"bedroom pop,indie pop","mxmtoon",0.595,0.208,1,-17.989,0,0.361,0.908,0,0.164,0.649,95.831,4
18uwL0vNUanqZH0ro2QcOP,"comethru","summer,","Jeremy Zucker",2018-09-28,181613,72,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Republic Records",0.796,0.178,0,-11.991,1,0.0572,0.607,0,0.623,0.608,93.976,4
0ZP3E9L1I0C6rmD0CAKqDc,"Silly Girl","Rabbit Hearted.","chloe moriondo",2018-07-31,198807,53,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"bedroom pop,indie pop","Public Consumption",0.479,0.0436,0,-22.849,1,0.0639,0.944,0.0000942,0.126,0.133,79.141,1
1tfZtA15BfJHQTUy3dqTKC,"Build Me Up Buttercup - Mono","Baby Now That I've Found You","The Foundations",1967-01-01,180133,76,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Castle Communications",0.64,0.664,0,-4.73,1,0.0289,0.196,0,0.31,0.879,134.002,4
3ZOEytgrvLwQaqXreDs2Jx,"Can't Stop","By the Way (Deluxe Edition)","Red Hot Chili Peppers",2002-07-09,269000,85,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"funk rock,alternative rock,rock","Warner Records",0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,4
2iUmqdfGZcHIhS3b9E9EWq,"Everybody Talks","Picture Show","Neon Trees",2012-01-01,177280,78,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Mercury Records",0.471,0.924,8,-3.906,1,0.0584,0.00301,0,0.313,0.716,154.962,4
7pu8AhGUxHZSCWTkQ2eb5M,"Bad Reputation","Bad Reputation (Expanded Edition)","Joan Jett & the Blackhearts",1981-01-23,169186,68,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"rock","Legacy Recordings",0.378,0.974,6,-4.055,1,0.194,0.00192,0.0139,0.0588,0.824,203.715,4
5X79VgaOn8pDTpTKu3PixN,"We're Not Gonna Take It","Stay Hungry","Twisted Sister",1984-05-10,219666,71,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"glam metal,glam rock","BMG Rights Management (US) LLC",0.502,0.925,4,-6.298,1,0.0501,0.0129,0,0.162,0.923,149.188,4
6otiaV2fagE3s8IvP6WkwG,"I'm Just a Kid","No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)","Simple Plan",2002-03-19,198333,72,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"pop punk,punk,emo","Rhino Atlantic",0.527,0.834,1,-5.531,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065,4
7j31rVgGX9Q2blT92VBEA0,"Teenagers","The Black Parade","My Chemical Romance",2006-10-20,161920,79,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"emo,pop punk,emo pop","Reprise",0.463,0.857,4,-3.063,1,0.0632,0.0506,0,0.184,0.856,111.647,4
1PmXm1881bonBI1AlG5uaH,"Livin' in the Sunlight, Lovin' in the Moon Light","God Bless Tiny Tim","Tiny Tim",1968,125933,51,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Ruffnation/Warner Records",0.603,0.276,4,-19.238,1,0.0871,0.911,0.00237,0.484,0.86,99.561,4
2zTvaaqnkgnOa5hdSPV61i,"You've Got a Friend in Me","You've Got a Friend in Me","Rex Orange County,Randy Newman",2018-05-31,139521,41,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"bedroom pop","Rex Orange County",0.788,0.45,3,-7.148,1,0.0278,0.894,0.0000278,0.3,0.448,113.105,4
48LwbDH7u5UMrsY3sjfjhe,"Overwhelming","The Human Condition","Jon Bellion",2016-06-10,172751,55,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Capitol Records (CAP)",0.748,0.622,0,-4.518,1,0.225,0.252,0,0.112,0.667,91.77,4
4yXNMbZrsFJbPTH0WfhwEB,"Young Volcanoes","Save Rock And Roll","Fall Out Boy",2013-04-12,204506,54,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"emo,pop punk,emo pop","Island Records",0.599,0.853,11,-3.878,0,0.0365,0.00123,0.000504,0.37,0.676,94.998,4
5ygDXis42ncn6kYG14lEVG,"Baby Shark","Pinkfong Animal Songs","Pinkfong",2017-07-27,80927,77,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"children's music,lullaby","Smart Study Co., Ltd.",0.829,0.886,8,-1.746,1,0.112,0.259,0,0.0559,0.777,115.056,4
2WfaOiMkCvy7F5fcp2zZ8L,"Take on Me","Hunting High and Low","a-ha",1985-06-01,225280,86,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"new wave,synthpop","Rhino",0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,4
1wwJYym3pzBEtIFKeeimdm,"My Best Friend","Make Believe","Weezer",2005-05-10,167866,35,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"alternative rock","Geffen",0.462,0.924,3,-2.459,1,0.0378,0.00115,0.00000147,0.0784,0.765,133.316,4
0Rx0DJI556Ix5gBny6EWmn,"Paradise","Soul Searching","Bazzi",2019-08-09,169038,70,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","iamcosmic",0.844,0.644,11,-6.273,0,0.0479,0.0828,0,0.113,0.591,122.061,4
6V68ItawQkQlZhYIf1S86C,"Crazy = Genius","Death of a Bachelor","Panic! At The Disco",2016-01-15,198040,61,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"emo","Decaydance/Fueled By Ramen",0.455,0.91,2,-4.464,1,0.166,0.000247,0,0.107,0.447,114.109,4
2toY6JyyfKy9TwNk3Ou2XG,"She's so Mean","North (Deluxe Edition)","Matchbox Twenty",2012-08-31,232320,59,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"post-grunge","Emblem/Atlantic",0.672,0.875,0,-3.728,1,0.0378,0.0136,0,0.279,0.676,118.014,4
4RCWB3V8V0dignt99LZ8vH,"Hey There Delilah","All That We Needed","Plain White T's",2005-01-25,232533,78,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Fearless Records",0.658,0.291,2,-10.572,1,0.0292,0.872,0,0.114,0.295,103.962,4
22PMfvdz35fFKYnJyMn077,"Marry You","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,230192,79,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Atlantic Records",0.621,0.82,10,-4.865,1,0.0367,0.332,0,0.104,0.452,144.905,4
7qEHsqek33rTcFNT9PFqLf,"Someone You Loved","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,182160,86,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"soft pop","Vertigo Berlin",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4
4wCmqSrbyCgxEXROQE6vtV,"Somebody That I Used To Know","Making Mirrors","Gotye,Kimbra",2011-01-01,244973,77,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Samples & Seconds / Republic",0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,4
5qrSlOut2rNAWv3ubArkNy,"Be Alright","A Place We Knew","Dean Lewis",2019-03-22,196493,78,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Universal Music Australia Pty. Ltd.",0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421,4
7BqBn9nzAq8spo5e7cZ0dJ,"Just the Way You Are","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,220734,87,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Atlantic Records",0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,4
0mUyMawtxj1CJ76kn9gIZK,"Bad Day","Daniel Powter","Daniel Powter",2005-02-22,233640,75,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Warner Records",0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,4
6ECp64rv50XVz93WvxXMGF,"This Love","Songs About Jane: 10th Anniversary Edition","Maroon 5",2002,206200,83,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"pop","Interscope Records*",0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,4
6ucR4KfvsBFWCMVFDvyKKl,"Apologize","Shock Value","Timbaland,OneRepublic",2007-04-02,184400,75,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"soft pop","Interscope/Blackground Records",0.653,0.603,8,-6.017,1,0.0278,0.0292,0,0.097,0.101,118.016,4
4nVBt6MZDDP6tRVdQTgxJg,"Story of My Life","Midnight Memories (Deluxe)","One Direction",2013-11-25,245493,86,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Syco Music",0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,4
67WTwafOMgegV6ABnBQxcE,"Some Nights","Some Nights","fun.",2012-02-14,277040,69,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Fueled By Ramen",0.672,0.738,0,-7.045,1,0.0506,0.0178,0.0000675,0.0927,0.392,107.938,4
3dqgHuPzYkmYL0k1hdG5Rn,"Party in the U.S.A.","Party in the U.S.A.","Party Crazy Band",2012-07-12,204000,25,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Digital Natives / Countdown Media",0.711,0.64,10,-6.52,0,0.0415,0.0172,0.0000632,0.0689,0.428,95.985,4
2tJulUYLDKOg9XrtVkMgcJ,"Grenade","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,222091,79,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Atlantic Records",0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,4
6b2RcmUt1g9N9mQ3CbjX2Y,"How Do You Sleep?","How Do You Sleep?","Sam Smith",2019-07-19,202204,67,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"soft pop","PLG - Capitol",0.561,0.682,1,-4.931,0,0.0856,0.153,0,0.0763,0.359,165.944,4
4evmHXcjt3bTUHD1cvny97,"Beautiful People (feat. Khalid)","Beautiful People (feat. Khalid)","Ed Sheeran,Khalid",2019-06-28,197866,70,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"soft pop","Atlantic Records UK",0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,4
3Fzlg5r1IjhLk2qRw667od,"Dancing in the Moonlight","Onka's Big Moka","Toploader",2000,232693,80,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Sony Soho Square",0.632,0.856,10,-3.463,1,0.0348,0.0624,0,0.347,0.867,119.397,4
6veGb6JYlgNjpsUHjsLNNt,"Do You Know Da Wae (Trap Remix)","Do You Know Da Wae (Trap Remix)","Samanake",2018-02-02,130976,20,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Independent",0.736,0.798,11,-4.128,0,0.046,0.144,0.969,0.379,0.143,120.017,4
5MwHFyLLnI45oiikrAqO8A,"Gladiator","Modern Alchemy","Zayde Wølf",2018-06-08,188333,58,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Zayde Wolf",0.54,0.78,9,-5.872,1,0.0417,0.0263,0.00000712,0.35,0.514,144.009,4
5BB0Jzw60KyfSTyjJqtely,"Na Na Na (Na Na Na Na Na Na Na Na Na)","Danger Days: The True Lives of the Fabulous Killjoys","My Chemical Romance",2010-11-05,205960,71,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"emo,pop punk,emo pop","Reprise",0.411,0.986,8,-2.522,0,0.0583,0.000264,0.00148,0.371,0.649,165.981,4
6nTiIhLmQ3FWhvrGafw2zj,"American Idiot","American Idiot","Green Day",2004-09-21,176346,82,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"punk,pop punk","Reprise",0.38,0.988,1,-2.042,1,0.0639,0.0000264,0.0000786,0.368,0.769,186.113,4
6kQ3W5LMxh6ftjEBssYgAd,"Seashore","Feel Your Feelings Fool!","The Regrettes",2017-01-13,208466,43,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Warner Records",0.532,0.585,7,-4.517,1,0.0556,0.0546,0,0.0588,0.508,132.265,4
3bnVBN67NBEzedqQuWrpP4,"Tear in My Heart","Blurryface","Twenty One Pilots",2015-05-15,188493,75,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Fueled By Ramen",0.655,0.632,2,-4.802,1,0.0489,0.0189,0,0.0722,0.447,120.113,4
6RtPijgfPKROxEzTHNRiDp,"Rude","Don't Kill the Magic","MAGIC!",2014-06-25,224840,83,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Latium Records/RCA Records",0.773,0.758,1,-4.993,1,0.0381,0.0422,0,0.305,0.925,144.033,4
2FY7b99s15jUprqC0M5NCT,"Natural","Origins (Deluxe)","Imagine Dragons",2018-11-09,189466,80,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Kid Ina Korner / Interscope",0.704,0.611,2,-6.112,1,0.041,0.217,0,0.0812,0.22,99.994,4
2wBPixPzfC236bTPy10JfA,"We Are Number One (From Lazy Town)","Intense Symphonic Metal Covers, Vol. 1","FalKKonE",2017-04-22,142226,30,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"symphonic metal,anime","FalKKonE",0.403,0.945,5,-4.635,0,0.0514,0.000306,0.305,0.14,0.766,161.865,4
0uI7yAKUf52Cn7y3sYyjiX,"3 Nights","Don't Forget About Me, Demos","Dominic Fike",2018-10-16,177666,78,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Columbia",0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,4
78pHMOI9qUWonIMySjO3XY,"Shut Up!","Still Not Getting Any","Simple Plan",2004-10-25,182986,57,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"pop punk,punk,emo","143/Atlantic Entertainment",0.507,0.959,1,-4.763,1,0.118,0.00104,0,0.147,0.436,165.136,4
3cfOd4CMv2snFaKAnMdnvK,"All Star","Astro Lounge","Smash Mouth",1999-06-08,200373,79,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Interscope",0.731,0.867,11,-5.881,1,0.032,0.0394,0,0.0861,0.776,104.02,4
3MpR460YBQfy8WJLQZghuD,"La La","Symphony Soldier","The Cab",2011,204520,37,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Republic Records",0.569,0.944,4,-3.94,1,0.0727,0.0256,0,0.243,0.544,110.037,4
4PTG3Z6ehGkBFwjybzWkR8,"Never Gonna Give You Up","Whenever You Need Somebody","Rick Astley",1987-11-12,213573,79,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","BMG Rights Management (UK) Ltd.",0.721,0.939,8,-11.823,1,0.0376,0.115,0.0000379,0.108,0.914,113.309,4
0WMBVkoi8JcZouA2wLzuVV,"Inferno - From Fire Force: Enen no Shouboutai","Inferno (From Fire Force: Enen no Shouboutai)","Shayne Orok",2019-07-19,90162,47,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"anime,j-pop","Shayne Orok",0.64,0.697,1,-6.712,0,0.0961,0.0159,0,0.118,0.851,92.439,4
2ZCeayho20yavRaeqWeQMh,"pineapple pizza!","skeleton garden","ohsobrkn",2019-05-12,129000,24,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","ohsobrkn",0.805,0.556,1,-8.701,0,0.382,0.15,0,0.619,0.739,80.006,4
2pwnEzgIzYL4AOw4ousjkB,"Let the Games Begin","Let the Games Begin","AJR",2015-10-23,201004,51,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","AJR Productions",0.664,0.698,10,-5.084,1,0.067,0.127,0,0.118,0.573,135.023,4
0NDWLfNKoq6IJpgrFAN7W1,"Stadium Rave","Spongebob Squarepants - The Yellow Album","Spongebob Squarepants",2005-11-15,67946,47,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"children's music","NITRON media",0.734,0.877,11,-10.512,1,0.0539,0.0000213,0.782,0.0507,0.78,124.94,4
2fh3bZ8jZhMxOcfESE9nQY,"Don't Threaten Me with a Good Time","Death of a Bachelor","Panic! At The Disco",2016-01-15,213093,69,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"emo","Decaydance/Fueled By Ramen",0.559,0.895,1,-4.476,0,0.0832,0.0154,0,0.175,0.59,183.825,4
2N2s2s2w0jmSIPNZcm8Jnr,"Hooked","8 Letters","Why Don't We",2018-08-31,204906,61,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Atlantic Records",0.623,0.624,1,-5.469,1,0.0595,0.0941,0,0.119,0.347,180.016,4
41M7guw2h3mo6d47DJ5Tx7,"Fake Out","So Much (For) Stardust","Fall Out Boy",2023-03-24,209861,53,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"emo,pop punk,emo pop","Fueled By Ramen",0.487,0.859,11,-5.175,0,0.0538,0.00799,0,0.13,0.552,179.963,4
3rPtS4nfpy7PsARctAWpzd,"Best Friend","Best Friend","Rex Orange County",2017-01-25,262231,74,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"bedroom pop","Rex Orange County",0.576,0.714,6,-5.247,1,0.0595,0.395,0,0.115,0.321,144.981,4
5Z3GHaZ6ec9bsiI5BenrbY,"Young Dumb & Broke","American Teen","Khalid",2017-04-27,202546,81,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Right Hand Music Group, LLC/RCA Records",0.799,0.539,1,-6.351,1,0.0421,0.199,0.0000166,0.165,0.394,136.948,4
3SWqGa1J0M7hSBUDM0KePD,"Legend","ATLAS","The Score",2017-10-13,189120,69,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Universal Records",0.601,0.757,2,-3.341,1,0.028,0.0139,0.0000885,0.0727,0.462,82.001,4
4GAYV2RZsHNx2WBztWQrRH,"Animal","Symphony Soldier","The Cab",2011,228800,31,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Republic Records",0.424,0.883,1,-4.091,0,0.23,0.00625,0,0.0803,0.704,178.07,4
05ajrG3EAcIe3j7NuqRV9B,"Alright - 2015 Remaster","I Should Coco (20th Anniversary Collector's Edition)","Supergrass",1995-05-15,181266,72,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"britpop","Echo",0.463,0.967,4,-5.781,0,0.0901,0.000322,0.357,0.308,0.741,145.915,4
1yjY7rpaAQvKwpdUliHx0d,"Still into You","Paramore","Paramore",2013-04-05,216013,81,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"pop punk,emo,emo pop","Fueled By Ramen",0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.765,136.01,4
3M0knUXHMmfayli9Vwisrs,"Smile","Greatest Hits","Avril Lavigne",2024-06-21,209520,31,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Legacy Recordings",0.631,0.827,1,-4.791,0,0.0469,0.0027,0.00000231,0.0674,0.642,105.051,4
1fJFuvU2ldmeAm5nFIHcPP,"First Date","Take Off Your Pants And Jacket","blink-182",2001,171533,74,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"pop punk,punk,emo pop,rock,skate punk,emo","Geffen*",0.579,0.928,0,-4.344,1,0.0411,0.000715,0,0.18,0.882,95.594,4
7j56HrjR9cGzvekvZY3Faz,"HandClap","Fitz and The Tantrums","Fitz and The Tantrums",2016-06-10,193253,66,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Elektra (NEK)",0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,4
4nNkJfikVQKYXBhen1sT08,"CAN'T GET OVER YOU (feat. Clams Casino)","BALLADS 1","Joji,Clams Casino",2018-10-26,107076,62,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"cloud rap,witch house","88rising Music",0.902,0.316,9,-8.797,1,0.331,0.684,0.0771,0.0853,0.844,129.93,4
4VQH4VluDUOsOuDxccTeyN,"Sanctuary","Nectar","Joji",2020-09-24,180018,75,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","88rising Music",0.551,0.639,1,-7.475,1,0.123,0.394,0.000141,0.373,0.326,167.809,4
1BoLwQj09sCfVl3kgACn8V,"Frank Ocean","Frank Ocean","Call Me Karizma",2017-07-14,221647,37,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"","Call Me Karizma / CC",0.803,0.391,7,-9.48,1,0.21,0.498,0.00000832,0.0847,0.566,85.001,4
6suYoN4gFkanqOBn5yRnJC,"Boys Will Be Bugs","Animal Kingdom","Cavetown",2019-04-12,329049,68,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"bedroom pop","Oat Milk Industries and Many Hats Endeavors",0.486,0.528,1,-11.722,1,0.0463,0.00387,0.000014,0.106,0.452,178.519,4
7h2nmmoWDi2UpfYKLKWLYB,"Sunflower","Sunflower","Rex Orange County",2017-03-22,252230,72,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"bedroom pop","Rex Orange County",0.548,0.765,6,-4.463,1,0.0525,0.646,0.00378,0.522,0.573,129.933,4
2u4XZR5A8cRPTPxBLJbAFC,"prom dress","the masquerade","mxmtoon",2019-09-17,197933,67,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"bedroom pop,indie pop","mxmtoon",0.56,0.674,10,-6.048,1,0.0446,0.697,0,0.123,0.421,119.943,4
65ezkm2CfwVsYVhaymLrUB,"Mine Diamonds","Welcome to My Mine","Mcap Steve",2017-08-31,231340,49,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T00:00:29Z,"meme rap","AceRohot",0.411,0.79,9,1.593,1,0.38,0.0994,0.0000129,0.239,0.519,169.186,4
